0.0009320899417091377, 0.0, 0.05, 0.0
0.047536587027166365, 0.0, 0.05, 0.0
0.09360619032579337, 0.0, 0.05, 0.0
0.11346599806980101, 0.0, 0.05, 0.0
0.1344559926480301, 0.0, 0.05, 0.0
0.2108251421031101, 0.0, 0.05, 0.0
0.28081930708255953, -4.5126522657652314e-05, 0.04996806134560952, -0.0017868534806759042
0.30605791648010827, -0.0009476569758106954, 0.04770988531483715, -0.014958838298647612
0.30647132959256773, -0.0013264325359201839, 0.03686598827096815, -0.033777195099724294
0.3271419852155407, -0.02026521054139459, 0.03686598827096815, -0.033777195099724294
0.3474159933007628, -0.03884057386854949, 0.03686598827096815, -0.033777195099724294
0.3482542720361894, -0.03960861795804018, 0.03686598827096815, -0.033777195099724294
0.35025354152957566, -0.04144037993981493, 0.03686598827096815, -0.033777195099724294
0.4091413581629829, -0.09539431864350852, 0.03686598827096815, -0.033777195099724294
0.4671497350289435, -0.14854250087635548, 0.03686598827096815, -0.033777195099724294
0.4820655632900186, -0.16220861603771755, 0.03686598827096815, -0.033777195099724294
0.4978089353347256, -0.17663293975781505, 0.03686598827096815, -0.033777195099724294
0.5405916285911357, -0.21583111251239653, 0.028832655091623156, -0.04084945532522432
0.5404322032232319, -0.21642772052233275, -0.012908068130247542, -0.048305090592450896
0.5324609348280415, -0.2462581210191436, -0.012908068130247542, -0.048305090592450896
0.5243929249712606, -0.276450551296015, -0.012908068130247542, -0.048305090592450896
0.5115845834965479, -0.32438244079585093, -0.012908068130247542, -0.048305090592450896
0.498663834601348, -0.37273498585584514, -0.012908068130247542, -0.048305090592450896
0.4802351221022735, -0.44169965336359335, -0.012908068130247542, -0.048305090592450896
0.46200255870569273, -0.5099302838279955, -0.012908068130247542, -0.048305090592450896
0.4533813013313067, -0.542193099168629, -0.012908068130247542, -0.048305090592450896
0.4447181064717667, -0.5746128546492706, -0.012908068130247542, -0.048305090592450896
0.43399997483967967, -0.6147226769903096, -0.012908068130247542, -0.048305090592450896
0.4233671052956769, -0.6545134281235225, -0.012908068130247542, -0.048305090592450896
0.41691207806780173, -0.6786696900732596, -0.012908068130247542, -0.048305090592450896
0.4108712354493457, -0.7008049924985809, -0.015902489767984865, -0.047403700479805765
0.41025261570230476, -0.702649034886123, -0.03450199208786778, -0.03618856921693243
0.40874596224169635, -0.7032358033177815, -0.04659137347423986, -0.018145079712800886
0.3334132892112759, -0.7325742249007066, -0.04659137347423986, -0.018145079712800886
0.2581191721863504, -0.7618976307899321, -0.04659137347423986, -0.018145079712800886
